"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Mir7669","Group_safe",0.599955064419196,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.636580271112949,-0.65158564920565
"Mir7673","Group_safe",0.208068350198153,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.472549431183877,-1.0814628440853
"Mir7674","Group_safe",0.618162276820258,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.23656198205645,0.30633455591413
"Mir8091","Group_safe",0.652405458703263,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.3053006859502,0.384382180864916
"Mir8094","Group_safe",0.910695207728481,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.957937660693838,-0.0619963215294274
"Mir8102","Group_safe",0.549938581669757,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.376222941500837,-1.41034027000194
"Mir8103","Group_safe",0.267251853298008,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",4.03647082875567,2.01309446549817
"Mir8112","Group_safe",0.572586293950147,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.59929870278891,0.677439417734105
"Mir8116","Group_safe",0.799573234480444,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.36115025145365,0.444826328460312
"Mir8120","Group_safe",0.778949100282472,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.5993448731257,0.677481066460731
"Mir99ahg","Group_safe",0.755816315697031,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.929907132851318,-0.104841449273886
"Mira","Group_safe",0.803277111102061,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.981752365230147,-0.0265689262618548
"Mirc35hg","Group_safe",0.642273797172231,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.610022102835844,-0.713066578320094
"Mirlet7a-1","Group_safe",0.48785395463369,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.337343185045378,-1.5677110778572
"Mirlet7d","Group_safe",0.691672716373208,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.909060053397453,-0.137552491472478
"Mirlet7f-1","Group_safe",0.768836838665315,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.17940110110273,0.238054446190147
"Mirlet7i","Group_safe",0.282632835243803,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.341087470146413,-1.55178633638768
"Mis12","Group_safe",0.198208914520291,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.9244109884058,-0.113393685769471
"Mis18a","Group_safe",0.506710202654658,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.928503478097277,-0.107020780500177
"Mis18bp1","Group_safe",0.981623883911431,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993666006690566,-0.0091670836053213
"Misp","Group_safe",0.840385203823731,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.928339392708428,-0.107275756493152
"Mitd1","Group_safe",0.359556083194769,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.924651511788413,-0.113018358387911
"Mitf","Group_safe",0.331655175393569,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.917270030119085,-0.12458159142013
"Mki67","Group_safe",0.862824747143535,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06374413329022,0.0891511752518355
"Mkks","Group_safe",0.739132113799154,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01395127022435,0.0199883191114876
"Mkl1","Group_safe",0.779109595806327,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01315557019213,0.0188557171917606
"Mkl2","Group_safe",0.329649154007748,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.957139751319971,-0.0631985078808982
"Mkln1","Group_safe",0.729438731295182,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.973673186047514,-0.0384904827318159
"Mkln1os","Group_safe",0.752363776856357,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.13804317297586,0.18655528897729
"Mknk1","Group_safe",0.570929102677514,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04845410297225,0.0682637075350078
"Mknk2","Group_safe",0.147843463844553,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06116143612747,0.0856441523730107
"Mkrn1","Group_safe",0.757317671390694,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03068823467273,0.0436080084476356
"Mkrn2","Group_safe",0.382513569717033,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06207736759335,0.0868888638611978
"Mkrn2os","Group_safe",0.530929126059099,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.16575276738029,0.221261854495376
"Mkrn3","Group_safe",0.916064032298734,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979229302155342,-0.0302813654498375
"Mks1","Group_safe",0.829784099567219,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01558374091125,0.022309203313417
"Mkx","Group_safe",0.643681399223821,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08355654329848,0.115774439640974
"Mlc1","Group_safe",0.118253682388522,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.357737183393554,-1.48302801426885
